Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
01715580-612b-3654-464f-1264c5491cd8,1943-11-20,,999-46-7207,S99947550,X22627785X,Mr.,Deon400,Mel236,Mueller846,,,M,white,nonhispanic,M,Sparta  Georgia  US,466 Hoppe Village,Blackshear,Georgia,Pierce County,13229,31516,31.28886177086872,-82.26204331448865,16635.64,1284.44,62930
3aab2cfc-4705-7f47-a89f-e08ea4c71ed8,1956-12-17,,999-73-1412,S99914342,X38220399X,Mr.,Man114,Randolph418,Buckridge80,,,M,white,nonhispanic,M,Hazlehurst  Georgia  US,155 Zemlak Spur,Duluth,Georgia,Gwinnett County,13135,30071,34.071215120561114,-84.10337671186164,15561.52,366.64,171098
a3d5eeed-f728-e8eb-2d7c-bbaf16e9a763,1976-08-27,,999-73-6878,S99915061,X45950363X,Mr.,Mitchell808,Dwain139,Rippin620,,,M,white,nonhispanic,M,Savannah  Georgia  US,493 Becker Orchard Suite 1,Atlanta,Georgia,Fulton County,13121,30354,33.79353190971725,-84.47120246722073,9799.68,1659.94,34337
195ea31d-e441-28be-bf0c-558dc7135662,2010-09-19,,999-53-3645,,,,Dolores502,Rosa195,Mascareñas995,,,,black,hispanic,F,Puebla  Puebla  MX,510 Walter Gateway Unit 22,Candler-McAfee,Georgia,DeKalb County,,00000,33.749180391073516,-84.23791446676479,1500.00,8029.06,13247
8ea100ce-a4f8-b417-991c-c1c4913d3a0a,1971-09-21,,999-29-6258,S99982685,X26940604X,Mrs.,Sha84,Lizzie15,Reilly981,,Nicolas769,M,white,nonhispanic,F,Stockbridge  Georgia  US,903 Beahan Ranch Unit 92,Scottdale,Georgia,DeKalb County,13089,30079,33.79571483209782,-84.27540112761119,12350.26,0.00,84722
ef116847-55e1-6c88-0104-5f017e059ebc,1997-08-26,,999-73-3096,S99914082,X47366259X,Mr.,Keven605,Rigoberto443,Kirlin939,,,,white,nonhispanic,M,Temple  Georgia  US,434 Maggio Bridge Unit 2,Alpharetta,Georgia,Fulton County,13121,30005,34.045899943754165,-84.26940091446751,10555.80,0.00,179329
a031674a-0c84-3b37-d239-6aafd067c0f3,1964-01-23,,999-97-2387,S99994103,X79254200X,Mr.,Jerrell6,Julius90,Price929,,,M,white,nonhispanic,M,Atlanta  Georgia  US,361 Satterfield Forge Suite 95,Hampton,Georgia,Henry County,13151,30228,33.4079203990989,-84.29456734151779,14267.54,0.00,47100
e1ad77b4-4e23-0aa6-6539-a64919cfbda2,1930-03-27,,999-34-4951,S99973506,X13013416X,Ms.,Drew592,Dona966,Jacobs452,,,S,white,nonhispanic,F,Greensboro  Georgia  US,672 Reichert Route Unit 31,Nashville,Georgia,Berrien County,13019,31639,31.19288496005801,-83.18797000607,37858.92,102882.94,12523
25367f1e-32f4-ed20-f57c-1b03d96757e1,1994-06-05,,999-10-9841,S99921656,X52742148X,Mrs.,Marquetta382,Estrella224,Upton904,,Kuphal363,M,white,hispanic,F,Savannah  Georgia  US,1068 Prosacco Rapid,Lawrenceville,Georgia,Gwinnett County,13135,30045,33.89474510565092,-83.91224527938692,10676.46,0.00,47623
b60be48b-d3ee-8907-a51b-d5dd50c8664b,1939-11-16,,999-28-3901,S99927553,X48049681X,Mr.,Hayden835,,Prohaska837,,,M,black,nonhispanic,M,Georgetown  Georgia  US,832 Dare Terrace Unit 9,Athens,Georgia,Clarke County,,00000,33.91328744999927,-83.34074387774231,15425.99,2840.73,1210
997b036c-754c-0f0d-77ce-1f4d64eb54e2,2013-05-28,,999-45-2159,,,,Gaylord332,,Roberts511,,,,black,nonhispanic,M,Lawrenceville  Georgia  US,198 D'Amore Divide Apt 37,Atlanta,Georgia,Fulton County,13121,30331,33.73048500661679,-84.43405802444784,2291.30,5697.90,25004
127688a8-872d-6d2b-3049-675c280f7dfd,2019-11-02,,999-49-1005,,,,Tosha401,Tashina114,Daniel959,,,,white,nonhispanic,F,White  Georgia  US,318 Willms Dale,Acworth,Georgia,Cobb County,13067,30144,34.05229716562635,-84.7394959109189,1891.30,4149.94,28455
35c13181-653c-0cb8-c337-d4b21816f396,1961-11-03,,999-67-9575,S99991343,X89013414X,Mr.,Kristopher775,Lowell343,Ullrich385,,,W,black,nonhispanic,M,Atlanta  Georgia  US,930 Gorczany Green Unit 70,Wilmington Island,Georgia,Chatham County,,00000,32.041261212808784,-81.02452878304521,14644.86,0.00,78711
6433ab07-2248-3349-6e78-9780f1787bdf,1981-09-24,,999-54-7947,S99968001,X64406036X,Mrs.,Christen366,Dale454,Streich926,,Pollich983,M,black,nonhispanic,F,Sandersville  Georgia  US,171 Lesch Road,Lithia Springs,Georgia,Douglas County,13097,30122,33.75771349889219,-84.62738290123026,11233.64,0.00,88289
3b92421f-d0e9-cfbb-8d2e-65f2e1e0eb23,1978-09-09,,999-18-4131,S99923236,X26858816X,Mr.,Adolph80,,Homenick806,,,S,other,nonhispanic,M,Milledgeville  Georgia  US,709 Veum Glen,Evans,Georgia,Columbia County,13073,30809,33.58606099243306,-82.15182912713044,11610.96,0.00,39316
125d9d90-2066-0c6b-06aa-022f821fd93d,1947-06-25,,999-76-4320,S99947143,X77461066X,Mr.,Walter473,Abe604,Dooley940,,,M,white,nonhispanic,M,Columbus  Georgia  US,391 Zulauf Grove Unit 59,Augusta,Georgia,Richmond County,,00000,33.40601752092366,-82.05551523024198,15369.43,1667.73,31949
10f308fa-f799-1a55-bb49-518f494052c0,2003-08-12,,999-86-4409,S99912696,X26435453X,Mr.,Alberto639,Rey54,Bayer639,,,,black,nonhispanic,M,Savannah  Georgia  US,410 Fritsch Overpass,Columbus,Georgia,Muscogee County,13215,31904,32.49476647779759,-84.94887242461417,7022.54,2883.94,26529
01c3b117-ffa0-115d-74da-ccc5e9301cf6,2010-11-03,,999-53-8951,,,,Cathryn51,Harold594,Monahan736,,,,black,nonhispanic,F,Whitemarsh Island  Georgia  US,112 Dicki Ville,Villa Rica,Georgia,Carroll County,13045,30180,33.754455077879946,-84.94906101805921,9529.06,0.00,115640
036b67a1-9ed9-1d24-ac15-b7aaed966e46,1996-08-05,,999-29-1248,S99992773,X10988359X,Mr.,Fred155,Juan88,Zieme486,,,M,white,nonhispanic,M,Harlem  Georgia  US,854 Shanahan Passage,Perry,Georgia,Houston County,13153,31069,32.56930920877067,-83.90630107012856,4632.52,6677.82,20923
650869d6-b324-9cd5-c05c-256d316fc854,1991-06-10,,999-96-4547,S99926795,X68917243X,Ms.,Kari181,Kandra693,Glover433,,,S,white,nonhispanic,F,Brookhaven  Georgia  US,420 Boyer Esplanade Suite 23,Blue Ridge,Georgia,Fannin County,13111,30513,34.839273425804876,-84.32899553020444,4777.30,5611.82,16077
9f8e631b-9bb4-4d69-18f2-beee6a87339d,1980-03-17,,999-74-1218,S99944803,X79785812X,Mrs.,Cheryle584,Sheryll569,Fritsch593,,Buckridge80,M,white,nonhispanic,F,Milledgeville  Georgia  US,200 Kuvalis Drive Suite 56,Douglas,Georgia,Coffee County,13069,31533,31.533970452616426,-82.78357206810426,9842.69,9876.67,2536
d0e9e426-897b-9837-ee75-49348988b90c,1966-05-08,,999-84-6785,S99963160,X83490174X,Mr.,Brent147,,Little434,,,M,white,nonhispanic,M,Atlanta  Georgia  US,781 Romaguera Underpass Unit 88,Suwanee,Georgia,Gwinnett County,13135,30024,34.08697050205669,-84.09847589040773,10125.74,3235.82,18907
d9c4e57f-c192-623d-5d32-be4d962b03ef,2014-07-15,,999-77-5988,,,,Wilber603,,Dietrich576,,,,black,nonhispanic,M,Valdosta  Georgia  US,180 Ullrich Bay Unit 89,Pinehurst,Georgia,Dooly County,13093,31070,32.14674209078224,-83.80798675554378,7324.54,0.00,83183
cb390b74-8e19-9b06-0138-1cdfe2a8b068,1999-11-30,,999-53-6390,S99920632,X51492363X,Mr.,Rigoberto443,Benton624,Armstrong51,,,,white,nonhispanic,M,Milton  Georgia  US,485 Hermann Stravenue,East Point,Georgia,Fulton County,13121,30315,33.676521564551614,-84.45002759699946,24628.87,6152.20,57900
a9e33ebe-5082-8cbb-41ac-16da5a931745,1963-10-16,,999-27-9351,S99992982,X31144316X,Mr.,George991,Alexander630,Schulist381,,,S,white,nonhispanic,M,LaGrange  Georgia  US,1027 Swift Key Apt 67,Mableton,Georgia,Cobb County,13067,30126,33.846978361581485,-84.5242874330658,89593.87,25162.30,31888
736216a7-5af4-b92d-effe-43191da63083,1969-11-18,,999-37-7450,S99941806,X60990489X,Mrs.,Irene779,January966,Fisher429,,Lowe577,M,white,nonhispanic,F,Forest Park  Georgia  US,127 Von Bay Apt 82,Canton,Georgia,Cherokee County,13057,30107,34.15759326382794,-84.415568027584,12863.58,0.00,147729
271ccec6-dfdf-11d1-1380-5ccc44c8e45f,2020-07-26,,999-98-5366,,,,Violet769,Michiko564,Vandervort697,,,,black,nonhispanic,F,Martinez  Georgia  US,417 Von Throughway Apt 19,Columbus,Georgia,Muscogee County,13263,31801,32.45561423236003,-84.97741565653776,400.00,4840.58,20594
0ad19006-1a92-de2b-8351-7f4f928623d9,1982-05-04,,999-47-6764,S99986446,X43982886X,Mrs.,Terra840,Scarlett814,Murphy561,,Gerhold939,M,black,hispanic,F,Surrency  Georgia  US,111 Altenwerth Landing Unit 7,Duluth,Georgia,Gwinnett County,13135,30071,33.95908544586424,-84.18186965730104,8531.82,2203.94,34962
e9dccbfb-09b3-ce0e-3425-83d44996d827,2007-03-26,,999-83-5947,S99947635,,Ms.,Bertie593,Majorie11,O'Hara248,,,,white,nonhispanic,F,Athens  Georgia  US,981 Von Pathway,Ray City,Georgia,Berrien County,13019,31645,31.04772624820632,-83.2583189688658,10299.04,0.00,66606
057ca2f8-c38a-0787-438b-67f347d1f012,1959-04-08,,999-25-1104,S99919179,X37419578X,Mrs.,Mary779,Merry217,Kassulke119,,Zulauf375,M,white,nonhispanic,F,Alpharetta  Georgia  US,586 Fritsch Bridge,Snellville,Georgia,Gwinnett County,13135,30078,33.92957450268159,-83.93759416734673,15134.52,159.66,135181
2b397a1e-13e0-3295-f9ef-233c58b38217,1985-06-21,,999-16-9892,S99957705,X77739700X,Mr.,Anibal473,Cristobal567,Kassulke119,,,S,black,nonhispanic,M,Dawson  Georgia  US,566 Heller Rapid,Atlanta,Georgia,Fulton County,13089,30032,33.838380297696,-84.36604858852202,10448.32,0.00,50279
ff0a632e-77da-6baf-65ea-88fc180b075a,1950-12-21,,999-91-9483,S99950456,X80354495X,Mr.,Tim88,Bernard308,McKenzie376,,,M,black,nonhispanic,M,Dacula  Georgia  US,847 Purdy Dale Unit 92,Macon-Bibb County,Georgia,Bibb County,13021,31201,32.78808168129181,-83.6613896297587,15281.37,1114.09,171923
673b3282-cf1e-4a20-ad28-6038ccde3f3c,1969-12-06,,999-57-2339,S99930283,X30751464X,Mr.,Randal152,Leonard963,Franecki195,,,M,white,nonhispanic,M,Atlanta  Georgia  US,825 Auer Light Apt 7,Statesboro,Georgia,Bulloch County,13031,30461,32.40626001587322,-81.78036419253338,12365.70,0.00,74428
29b3c9c9-1e64-f539-672e-4c3691b21006,1956-10-17,,999-57-5748,S99932773,X51096079X,Mr.,Garth972,Kendall673,McGlynn426,,,S,asian,nonhispanic,M,Skidaway Island  Georgia  US,651 Sauer Arcade,Gresham Park,Georgia,DeKalb County,,00000,33.70073951832233,-84.34768166960495,12212.76,3715.40,19074
933203d1-729e-be9a-ce43-c97c720827db,1956-12-31,,999-58-2156,S99963576,X13310423X,Mrs.,Verlie371,,Wilkinson796,,Powlowski563,W,white,nonhispanic,F,Atlanta  Georgia  US,945 Wuckert Divide Unit 28,Loganville,Georgia,Gwinnett County,13297,30052,33.841787731696165,-83.83215423860793,15328.52,342.98,152570
b3359f43-928c-72a3-8893-75ba67df7b82,1986-05-11,,999-70-2363,S99917929,X34735400X,Mr.,Kenneth671,Elmer371,Denesik803,,,M,white,nonhispanic,M,Augusta  Georgia  US,939 Zboncak Forge Apt 3,Menlo,Georgia,Chattooga County,13055,30731,34.607533428515545,-85.5121753753891,32036.20,98526.91,11864
18a467e3-312c-6e86-c81d-290849bfff84,1972-05-17,,999-82-2297,S99990633,X66509536X,Mr.,Dan465,Jacob959,Waters156,,,S,white,nonhispanic,M,Pelham  Georgia  US,430 Parker Park,Columbus,Georgia,Muscogee County,13215,31820,32.58576889217788,-84.8622741649102,12229.60,0.00,146973
b0492987-80ef-2979-f72a-d70b5d101c29,1965-11-17,,999-75-9006,S99916440,X44764964X,Mr.,Jasper743,Roman389,Torp761,,,W,white,nonhispanic,M,Macon-Bibb County  Georgia  US,583 Bartoletti Parade,Atlanta,Georgia,Fulton County,13089,30307,33.66727158948218,-84.42009819419643,10382.40,3235.82,6817
30f3613d-1199-0e5f-f15d-106410a956b0,2002-06-01,,999-20-9032,S99958901,X34707364X,Mr.,Willie882,Jess275,Heathcote539,,,,white,nonhispanic,M,Druid Hills  Georgia  US,360 Grant View Unit 7,Albany,Georgia,Dougherty County,13095,31701,31.559250023488435,-84.19690873157901,3421.32,7511.70,21476
42c7f727-5789-fe51-fe59-2d76ee84a8bc,1957-01-26,,999-85-1311,S99923900,X21569174X,Mrs.,Freida957,Myrtice99,Christiansen251,,Hickle134,M,black,nonhispanic,F,Dalton  Georgia  US,175 Marvin Throughway Unit 93,Homerville,Georgia,Clinch County,13065,31634,31.085906507837173,-82.7926761000488,12228.70,3442.80,2495
89d5c51b-ba65-1fd4-0c92-bae310553d47,2025-02-25,,999-96-5270,,,,Lolita963,April374,Von197,,,,black,nonhispanic,F,Milton  Georgia  US,301 Beer Rapid Unit 89,Macon-Bibb County,Georgia,Bibb County,13021,31201,32.84652810527413,-83.64196730394961,100.00,413.32,19053
cf9478d4-f7ff-4db9-2c68-f7448c00df85,1982-07-06,,999-76-9993,S99916633,X23910089X,Mrs.,Shelia548,Waneta858,Larson43,,Runte676,D,white,nonhispanic,F,Villa Rica  Georgia  US,178 Kilback Skyway Unit 90,Atlanta,Georgia,Fulton County,13121,30303,33.719320155849886,-84.60974137191728,6773.82,4459.82,13857
830787cf-bf56-ade0-b47a-fe9fa7a85a22,1997-07-04,,999-71-4015,S99919367,X10242649X,Ms.,Herlinda751,Leeanne840,Hudson301,,,,black,nonhispanic,F,Hinesville  Georgia  US,274 Lubowitz Mall Apt 5,Kennesaw,Georgia,Cobb County,13067,30152,34.003432280685246,-84.6253970007842,11053.68,0.00,54116
c3fd677b-3394-f956-7f02-aac32f738c1f,1985-09-06,,999-90-3521,S99948481,X5712889X,Mrs.,Caroline183,Elsie248,Skiles927,,Fisher429,M,black,nonhispanic,F,Peachtree City  Georgia  US,366 Daugherty Street,Peachtree Corners,Georgia,Gwinnett County,13135,30092,34.01225177362101,-84.27251254656932,5988.50,4459.82,17363
a0be77ce-2335-59fe-eea6-791fd2f10fb0,1965-05-07,,999-32-5534,S99983119,X56384100X,Mrs.,Lovella383,Elvina437,Block661,,Buckridge80,D,black,nonhispanic,F,Martinez  Georgia  US,954 Reichert Divide Suite 12,Thunderbolt,Georgia,Chatham County,13051,31410,32.006116428317306,-80.99510536248961,13618.22,0.00,39448
c370d963-8159-745a-5669-1e09aaf13fe7,1969-11-28,,999-38-6270,S99933666,X82711375X,Mrs.,Lin401,Stefanie819,Hand679,,Mueller846,M,white,nonhispanic,F,Atlanta  Georgia  US,718 Durgan Fort Apt 3,Lyerly,Georgia,Chattooga County,13055,30730,34.33812209236567,-85.42237836788708,68956.23,25104.53,16971
f58ca618-cb68-a20b-1ace-857e53897d3e,1998-01-15,2017-05-24,999-88-5567,S99984180,,Ms.,Sima34,Doreen575,Barrows492,,,,black,nonhispanic,F,Lawrenceville  Georgia  US,805 DuBuque View Apt 89,Augusta,Georgia,Richmond County,,00000,33.419489376557664,-82.01577251393257,6108.68,45330.84,11032
3e0f789f-59c0-9fad-9241-25d222cfcf01,2016-05-10,,999-23-2497,,,,Loura465,Mozella148,Glover433,,,,black,nonhispanic,F,Sugar Hill  Georgia  US,988 Ortiz Park,Sandy Springs,Georgia,Fulton County,13121,30342,33.96647512667766,-84.337564960409,800.00,6011.22,15970
aaae2f45-4486-8223-96a5-891f547d8b8e,1996-04-05,,999-84-2126,S99993374,X44140799X,Mrs.,Margarita164,Blanca837,Jáquez824,,Vera718,M,white,hispanic,F,Havana  Havana  CU,578 Weimann Tunnel Apt 69,Atlanta,Georgia,Fulton County,13089,30319,33.72691209267214,-84.41768615160534,10812.46,0.00,146357
9895b91f-166c-1549-efb5-81b227a3cdd8,1980-05-04,,999-58-9890,S99917220,X19969866X,Mr.,Vito638,Phillip440,Leuschke194,,,S,black,nonhispanic,M,McRae-Helena  Georgia  US,144 Morar Trail Unit 24,Garden City,Georgia,Chatham County,13051,31407,32.04245137156484,-81.16669714387201,11490.30,0.00,54828
09c0f9bd-1b89-b6fc-cd06-82667dba8bd5,1953-07-17,,999-57-4092,S99919571,X21583156X,Mrs.,Nikole56,,Green467,,Bernier607,M,white,nonhispanic,F,Columbus  Georgia  US,607 Miller Promenade,Perry,Georgia,Houston County,13153,31069,32.61991961072878,-83.89356347545302,12605.11,3957.03,19989
0514e06e-d495-0a87-c009-08563c2a6d69,2015-08-29,,999-35-1745,,,,Xavier983,Kyle55,Upton904,,,,white,nonhispanic,M,Columbus  Georgia  US,422 Ziemann Row Apt 55,Peachtree City,Georgia,Fayette County,13113,30215,33.447906022818565,-84.61954215918003,5805.51,1262.37,759176
0b3fe5e8-8eed-80f7-54c8-116073f43da0,1998-01-15,,999-57-1467,S99932286,X5656627X,Ms.,Jacinta658,Cruz300,Windler79,,,,black,nonhispanic,F,East Point  Georgia  US,465 Gislason Brook Suite 10,Augusta,Georgia,Richmond County,,00000,33.434931389121104,-82.06634925363134,10584.87,23472.39,11032
4d1fbf65-6eb9-fa06-7fe9-24ba46036647,1962-10-14,,999-12-1465,S99970096,X20606198X,Mrs.,Elois418,Treasa448,Pagac496,,Hauck852,M,white,nonhispanic,F,Holly Springs  Georgia  US,627 Stracke Promenade,North Druid Hills,Georgia,DeKalb County,,00000,33.79520163366818,-84.37542562158818,14511.42,0.00,94804
5c21229a-d74d-3e19-d48c-17afb36457e7,2008-12-28,,999-13-7041,S99989487,,,Elnora999,Denita497,Price929,,,,black,nonhispanic,F,Atlanta  Georgia  US,996 Bergnaum Street,Millen,Georgia,Jenkins County,13165,30442,32.86826831070267,-81.97659393767265,6164.44,4013.94,33673
eba4cba2-69f7-95a1-5112-9090e102484a,1987-09-07,,999-72-4351,S99933629,X46364746X,Mrs.,Dede50,Eloise59,Kub800,,Kulas532,M,white,nonhispanic,F,Valdosta  Georgia  US,389 Monahan Route Unit 53,Thomaston,Georgia,Upson County,13293,30286,32.90114675174407,-84.37554528558493,10584.32,0.00,47528
05e6974c-5253-2eac-de62-07f8dafff2aa,2022-01-10,,999-15-9821,,,,Kimbery217,Syble581,Eichmann909,,,,white,nonhispanic,F,Dahlonega  Georgia  US,710 Paucek Rue Suite 11,Thomson,Georgia,McDuffie County,13189,30824,33.46809055799989,-82.51207352420067,3600.89,1262.37,90072
ff6a06c3-87e7-b67e-341e-ff3971b26fb2,1982-11-09,,999-96-9158,S99945957,X31101039X,Mr.,Quinton758,Reed154,Fay398,,,M,black,nonhispanic,M,Sugar Hill  Georgia  US,263 Lubowitz Mill,Redan,Georgia,DeKalb County,13135,30074,33.72716430263694,-84.18954793193699,284591.00,2203.94,35368
7ae3fceb-5e8c-b640-137a-f86e6ac84706,1949-04-29,,999-56-5492,S99976278,X89495335X,Mrs.,Maybell872,Valarie790,Moore224,,Marquardt819,M,black,nonhispanic,F,Milledgeville  Georgia  US,958 Pagac Pathway,Cordele,Georgia,Crisp County,13081,31015,31.921971186632238,-83.76697059987445,15779.30,1129.48,97772
503e31ea-22ac-3bb5-b437-b96e20f8cf70,1942-01-14,,999-40-3553,S99912928,X79936610X,Mr.,Travis723,Rocco842,Wyman904,,,D,white,nonhispanic,M,Pooler  Georgia  US,871 Rutherford Grove Unit 97,Holly Springs,Georgia,Cherokee County,13057,30115,34.20319559970759,-84.42476329835321,14587.21,3461.25,20206
afe4fce3-74b6-a761-dd48-994fbe51bbc2,1983-06-18,,999-48-1925,S99923978,X45378367X,Mr.,Rashad361,Martin117,Romaguera67,,,M,white,nonhispanic,M,Pooler  Georgia  US,111 Cummings Mill,Chamblee,Georgia,DeKalb County,13089,30341,33.849823144545766,-84.25915423762234,10840.98,0.00,38144
6f4b633f-9505-9eeb-835e-d84df7893355,1987-04-23,,999-62-8835,S99915644,X3617542X,Mr.,Horacio317,Antonio44,Espinoza81,,,D,white,hispanic,M,Puebla  Puebla  MX,615 Labadie Bypass,Atlanta,Georgia,Fulton County,13121,30308,33.77819367883449,-84.3739047136044,10584.32,0.00,625449
388b21e8-4d57-f724-83b0-ec23ffcc0fe0,1943-02-23,,999-21-4023,S99964770,X64118721X,Mrs.,Frank378,Fleta652,Cassin499,,Koelpin146,D,white,nonhispanic,F,Dalton  Georgia  US,587 Schneider Parade,Commerce,Georgia,Jackson County,13011,30558,34.275890697157855,-83.5910845626799,15629.40,2683.34,24015
5f583eaf-9b6d-cb26-4f73-f77df46e80b0,2004-10-07,,999-12-5111,S99965912,X63086867X,Ms.,Malisa137,Valeri645,Block661,,,,white,nonhispanic,F,Satilla  Georgia  US,142 Kohler Row Suite 31,Marietta,Georgia,Cobb County,13067,30062,33.97925802735662,-84.67616310345028,10291.42,0.00,84653
99cc2fe8-f66d-88e7-9a6c-654d3d14ba15,2018-05-14,,999-91-1249,,,,Sammie902,,O'Connell601,,,,hawaiian,nonhispanic,M,Stillmore  Georgia  US,413 Schinner Gate,Douglasville,Georgia,Douglas County,13097,30135,33.82983307704664,-84.57632801755753,6297.90,0.00,118403
02c589d4-26fb-8f4e-9ded-201a08f17d67,2015-07-13,,999-29-1658,,,,Lorenza655,,Waters156,,,,white,nonhispanic,F,Atlanta  Georgia  US,969 Bernhard Drive Unit 35,Roswell,Georgia,Fulton County,13121,30076,34.09865033797853,-84.42050786752095,5805.51,1262.37,37168
a0d53b19-08f2-7eef-69be-ceba978c0272,1986-09-21,,999-96-3760,S99967547,X50222574X,Mr.,Garret233,Hoyt490,Turcotte120,,,D,white,nonhispanic,M,Chamblee  Georgia  US,965 Kohler Boulevard,Homer,Georgia,Banks County,13011,30558,34.311602135893814,-83.56061655033645,10584.32,0.00,44407
f9228da2-3a44-003d-ae00-cf96675c8d43,2006-03-01,,999-54-7768,S99974850,,Mr.,Demarcus108,Lane844,Wiegand701,,,,native,nonhispanic,M,Davisboro  Georgia  US,712 Lind Pathway Unit 10,Sandy Springs,Georgia,Fulton County,13135,30092,33.92237823595912,-84.32106471227964,10283.70,0.00,43637
e72853a9-61da-953f-3dd5-42332c1d0bf1,2011-08-28,,999-75-2543,,,,Teresa94,,Canales95,,,,white,hispanic,F,Caguas  Puerto Rico  PR,931 Auer Frontage road,Dublin,Georgia,Laurens County,13175,31021,32.565996639546874,-83.00529250234038,7512.15,1262.37,36498
22578e70-29e1-0d19-2988-8eb222373294,1996-08-04,,999-53-9227,S99935288,X5821582X,Mrs.,Alene865,,Frami345,,Cole117,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,486 Deckow Route Apt 47,Atlanta,Georgia,Fulton County,13121,30314,33.77462871316062,-84.40682505222631,11310.34,0.00,39445
e046101a-9759-ba36-25c0-35b5047f2ee4,1956-09-27,,999-23-5331,S99916381,X61896504X,Mrs.,Herlinda751,Lina528,Cummerata161,,Schowalter414,M,white,nonhispanic,F,Augusta  Georgia  US,641 Wehner Divide Suite 63,Stockbridge,Georgia,Henry County,13151,30281,33.56972343027013,-84.1922284478813,240365.02,6877.60,64447
87f0c065-648c-0e31-c95c-64a2c5f9716f,1991-10-20,,999-81-3747,S99986571,X15512813X,Mrs.,Collen405,Trinh357,Fadel536,,Hoeger474,M,asian,nonhispanic,F,Warner Robins  Georgia  US,886 Schiller Pathway Suite 63,Atlanta,Georgia,Fulton County,13121,30303,33.61852778159528,-84.39959548108969,8185.18,2203.94,29505
cac140b3-5fc6-71bf-261c-8b76cc74acdb,1983-04-09,,999-54-3414,S99956528,X65344653X,Ms.,Deonna907,Loree183,Feil794,,,S,black,nonhispanic,F,Scottdale  Georgia  US,205 Hand Arcade Suite 8,Stockbridge,Georgia,Henry County,13151,30253,33.58828100353361,-84.27451833082077,10840.98,0.00,66356
a99a18a8-57a2-2174-114d-b5539b4d255e,1976-04-26,,999-59-4878,S99989221,X65644415X,Mr.,Geoffrey157,Lance203,Aufderhar910,,,M,white,nonhispanic,M,Carrollton  Georgia  US,852 Schultz Haven Apt 62,Lawrenceville,Georgia,Gwinnett County,13135,30043,34.015024190531086,-84.05836731700641,10961.74,0.00,115988
6b65fa7c-a57e-9594-4f09-49fabcae4fd1,2001-03-19,,999-84-2983,S99971926,X1902323X,Ms.,Adelia946,Diann220,Brakus656,,,,black,nonhispanic,F,Montgomery  Georgia  US,910 Shields Crossing,Dunwoody,Georgia,DeKalb County,13089,30338,33.95737474035702,-84.31438552772495,3869.20,6927.82,12155
b83f52f3-88fd-605d-11ab-aeac8c63303b,2016-08-26,,999-83-7997,,,,Erick204,Carey440,Gleason633,,,,black,nonhispanic,M,East Point  Georgia  US,789 Walter Village,Atlanta,Georgia,Fulton County,13089,30316,33.83484372879876,-84.38785966733163,6811.22,0.00,54042
5a36a82b-2228-3c17-2706-8d4f6f1599a5,1944-04-03,,999-34-3730,S99988667,X48679624X,Mr.,Adolfo777,Jerald662,Breitenberg711,,,M,white,nonhispanic,M,Sandy Springs  Georgia  US,290 Mohr Terrace Suite 31,Valdosta,Georgia,Lowndes County,13185,31601,30.84335251108772,-83.26389155840374,16032.01,1888.07,29728
721d3852-66d4-a53b-5234-799309bf5cc8,1955-05-18,,999-26-3547,S99939545,X42355395X,Mrs.,Anabel269,Jesus702,Berge125,,Thompson596,M,white,nonhispanic,F,Hampton  Georgia  US,456 Baumbach Vista Suite 15,Redan,Georgia,DeKalb County,13135,30074,33.71804688509186,-84.19174732636274,15160.64,390.30,39282
732b0d07-9ee6-2023-127c-37ecb55680f7,2025-01-03,,999-25-6216,,,,Charlie254,Blair400,Heller342,,,,black,nonhispanic,M,Columbus  Georgia  US,132 Considine Ferry Unit 76,Sandy Springs,Georgia,Fulton County,13121,30350,33.899863183930385,-84.4468071045429,100.00,1213.98,35264
ce4e728e-69be-7b2b-fcc5-8c05b78ac7df,1958-05-23,,999-61-2230,S99941311,X89396336X,Mr.,Frances376,Robt687,Pouros728,,,M,white,nonhispanic,M,Warner Robins  Georgia  US,407 Zulauf Vista,Winder,Georgia,Barrow County,13013,30680,33.981806930827396,-83.67946065688766,12131.70,3419.14,10578
300d3af4-0452-4d9e-0252-359dc6f6441d,1972-06-06,,999-67-8175,S99933759,X68923080X,Mrs.,Josefina523,Elsa29,Henríquez109,,Alemán808,M,white,hispanic,F,Panama City  Panama  PA,813 Schaefer Center Suite 97,Evans,Georgia,Columbia County,13073,30809,33.5297058671376,-82.19680810924605,11731.72,0.00,103481
b22cc16a-6e4c-78de-0c5c-947b07b24c69,1989-05-06,,999-61-3229,S99939132,X79666917X,Mr.,Glen190,,Reilly981,,,M,white,nonhispanic,M,Druid Hills  Georgia  US,253 Cronin Wynd,Kingsland,Georgia,Camden County,13039,31569,30.779788242064335,-81.6459795979334,10101.78,0.00,91646
